n_samples,n_groups,max,distribution,simulation,distribution_truth,distribution_pred,varied,99_perc
60,8,0.04898343856745313,,mae,,,False,0.041516228358670505
60,8,0.053197532237131556,,mae,,,True,0.045823168611358184
80,8,0.046260413396003924,,mae,,,False,0.03710940168843316
80,8,0.053488631151205196,,mae,,,True,0.037654383462351323
100,8,0.040564135218409875,,mae,,,False,0.03234531561388145
100,8,0.058604485842102844,,mae,,,True,0.03424115917144476
120,8,0.039090345727384374,,mae,,,False,0.03101184387760717
120,8,0.04692305511877842,,mae,,,True,0.03730083855923341
140,8,0.046167236452996696,,mae,,,False,0.028935687318379984
140,8,0.0446318626825096,,mae,,,True,0.033146076086957646
160,8,0.03336196645966635,,mae,,,False,0.026043179272384143
160,8,0.03525432704519729,,mae,,,True,0.030204866960321503
180,8,0.035542642353940945,,mae,,,False,0.024912325656096065
180,8,0.03295149672944234,,mae,,,True,0.02818516454719165
200,8,0.03023862530362248,,mae,,,False,0.023042600871939396
200,8,0.043149159217604205,,mae,,,True,0.02762249391447706
220,8,0.03217581321817467,,mae,,,False,0.02317815563187122
220,8,0.037401973309836745,,mae,,,True,0.026568333529836806
240,8,0.025123378652967043,,mae,,,False,0.02072222333044972
240,8,0.038426284746645084,,mae,,,True,0.025899858767241782
260,8,0.03768191431905871,,mae,,,False,0.021942631803033838
260,8,0.03726391295830575,,mae,,,True,0.02471088962735541
280,8,0.023169866579350523,,mae,,,False,0.01982488344104424
280,8,0.0304157667592799,,mae,,,True,0.025690563187057026
300,8,0.024557465716845778,,mae,,,False,0.019774201079887168
300,8,0.03293246921295934,,mae,,,True,0.025409471744894288
400,8,0.021833963540498602,,mae,,,False,0.016125361968566808
400,8,0.027234876604868313,,mae,,,True,0.02164473627336275
600,8,0.016829944636960026,,mae,,,False,0.013109096245656674
600,8,0.023210218148225187,,mae,,,True,0.019222581406123682
800,8,0.016769073350701935,,mae,,,False,0.01230634156742375
800,8,0.023615191128619095,,mae,,,True,0.017736068464913633
1000,8,0.01547066349510326,,mae,,,False,0.010830068332928154
1000,8,0.021290312938694184,,mae,,,True,0.016826875764977867
20,20,0.14230703284556723,,mae,,,False,0.08601460528046653
20,20,0.14574100860220493,,mae,,,True,0.08216484621359978
40,20,0.07133363020137262,,mae,,,False,0.053539194198309235
40,20,0.08488538258261558,,mae,,,True,0.05861902468235949
60,20,0.06029878859939239,,mae,,,False,0.04675713019360278
60,20,0.06749971329464369,,mae,,,True,0.049891270504870244
80,20,0.048051166542657314,,mae,,,False,0.03636866150520726
80,20,0.055901603885219225,,mae,,,True,0.041262200555401765
100,20,0.040178615569966464,,mae,,,False,0.03310966537774458
100,20,0.052468073910586915,,mae,,,True,0.03781117416260625
120,20,0.035330257163288664,,mae,,,False,0.029443531394707005
120,20,0.04430164627657038,,mae,,,True,0.036083812415763854
140,20,0.04248593877835671,,mae,,,False,0.029532727619301997
140,20,0.04959036579323797,,mae,,,True,0.03359965581010461
160,20,0.03579591797609946,,mae,,,False,0.026244446358650517
160,20,0.03624502615533781,,mae,,,True,0.031246841683471933
180,20,0.030667993797247356,,mae,,,False,0.026739265792371132
180,20,0.05342203800863188,,mae,,,True,0.030627027922656157
200,20,0.03363604860231578,,mae,,,False,0.023422708483585603
200,20,0.03522831158109832,,mae,,,True,0.028338425033747144
220,20,0.03075174833179803,,mae,,,False,0.023684233349074962
220,20,0.03716036920187596,,mae,,,True,0.029239966466746887
240,20,0.03217461404507124,,mae,,,False,0.022303909221227637
240,20,0.03989970588555741,,mae,,,True,0.02726710581169713
260,20,0.026960024504284502,,mae,,,False,0.020379615879569466
260,20,0.0345976831964146,,mae,,,True,0.025851640656180157
280,20,0.02571557743519251,,mae,,,False,0.02218560320266798
280,20,0.03188162938488362,,mae,,,True,0.02605799116432323
300,20,0.026552051783495623,,mae,,,False,0.02097835298864784
300,20,0.03241510826573904,,mae,,,True,0.025109256478001687
400,20,0.022090476578566193,,mae,,,False,0.017706215342031636
400,20,0.028685011340584182,,mae,,,True,0.02171821682008039
600,20,0.015713306740437,,mae,,,False,0.013917590320435417
600,20,0.024378081722253836,,mae,,,True,0.01927967007525228
800,20,0.015567256822321046,,mae,,,False,0.01238313286253292
800,20,0.02446762206930167,,mae,,,True,0.01919816393583869
1000,20,0.014987301325283225,,mae,,,False,0.011589383391753619
1000,20,0.020493882347180525,,mae,,,True,0.017905395321610857
20,30,0.12330771237809801,,mae,,,False,0.07780170636961935
20,30,0.11007285120669225,,mae,,,True,0.08376384034002175
40,30,0.08015480840792347,,mae,,,False,0.056275475856752036
40,30,0.0743145919941534,,mae,,,True,0.057478743902318774
60,30,0.05455616301245447,,mae,,,False,0.04540247029473015
60,30,0.061228127320839904,,mae,,,True,0.04444374555947412
80,30,0.04629618819496209,,mae,,,False,0.036953739967657134
80,30,0.05608693577035043,,mae,,,True,0.04444070389495334
100,30,0.040574349666877146,,mae,,,False,0.03458411418622674
100,30,0.048404767852837705,,mae,,,True,0.03703259413537537
120,30,0.03887328462144665,,mae,,,False,0.030528437644584128
120,30,0.05537963806017682,,mae,,,True,0.03718087692240715
140,30,0.038808380279895416,,mae,,,False,0.029258907524219196
140,30,0.03939405798600376,,mae,,,True,0.0338819455089497
160,30,0.04168564683221243,,mae,,,False,0.028365408766660948
160,30,0.043680656803949,,mae,,,True,0.0331620695303649
180,30,0.03980727330953379,,mae,,,False,0.025167980386276143
180,30,0.03791445857578005,,mae,,,True,0.030622330871208418
200,30,0.03211369256975449,,mae,,,False,0.024399747977704184
200,30,0.03694113593250581,,mae,,,True,0.028965767114315116
220,30,0.03708033499162691,,mae,,,False,0.02440512512950744
220,30,0.0397975651551713,,mae,,,True,0.028428218048442446
240,30,0.03333148294961083,,mae,,,False,0.02166080581861592
240,30,0.04402073536302553,,mae,,,True,0.02778169979008764
260,30,0.027107119416969694,,mae,,,False,0.021855420373068472
260,30,0.03716698715957026,,mae,,,True,0.027049564853235605
280,30,0.026949438061274034,,mae,,,False,0.022694446668980142
280,30,0.03325377959401349,,mae,,,True,0.025103303182259278
300,30,0.030411598753951302,,mae,,,False,0.02004596823602912
300,30,0.031148532712144045,,mae,,,True,0.024740234191444686
400,30,0.02028604397146186,,mae,,,False,0.01668452198649113
400,30,0.03589991182355268,,mae,,,True,0.023147093822651326
600,30,0.017702868474822026,,mae,,,False,0.01408917003326059
600,30,0.029088562078624036,,mae,,,True,0.020170025553257566
800,30,0.015342358177924093,,mae,,,False,0.013120528199906684
800,30,0.023157610254811334,,mae,,,True,0.018621712098689104
1000,30,0.01737692882139716,,mae,,,False,0.01098345093764714
1000,30,0.02130848355023854,,mae,,,True,0.017005321993619118
20,2,0.1204247642863078,,mde,,,False,0.09485641804881159
20,2,0.12491177614863415,,mde,,,True,0.09584440550386039
40,2,0.09152129800415182,,mde,,,False,0.06537913723825961
40,2,0.09105305428082952,,mde,,,True,0.07629261794074034
60,2,0.07620165735704125,,mde,,,False,0.050678159367395226
60,2,0.08562973337878366,,mde,,,True,0.0709491597320915
80,2,0.0740337202147131,,mde,,,False,0.0469786301972816
80,2,0.0796742200399197,,mde,,,True,0.07012906537962176
100,2,0.05042472051206365,,mde,,,False,0.04094720385242547
100,2,0.08227785622618367,,mde,,,True,0.06828028085443136
120,2,0.04637096611848891,,mde,,,False,0.036880524856142724
120,2,0.08312960414977054,,mde,,,True,0.0679578844114892
140,2,0.06320463991565872,,mde,,,False,0.036128312679327285
140,2,0.07760404709832755,,mde,,,True,0.06492849920763796
160,2,0.050963505518058984,,mde,,,False,0.03377435127320878
160,2,0.07164340834485498,,mde,,,True,0.0648858979420235
180,2,0.04349131899038569,,mde,,,False,0.03318640869244651
180,2,0.06767930390468382,,mde,,,True,0.06240715027486145
200,2,0.0393637491821127,,mde,,,False,0.02901389565047697
200,2,0.06891324108231134,,mde,,,True,0.061432890161098104
220,2,0.039681392281824074,,mde,,,False,0.028481614850099698
220,2,0.06758237171745407,,mde,,,True,0.06072008408371854
240,2,0.037053768726596985,,mde,,,False,0.027590747413591396
240,2,0.06617843623251514,,mde,,,True,0.06151190296915156
260,2,0.03589032482085202,,mde,,,False,0.025837880192696474
260,2,0.06873528715202432,,mde,,,True,0.060780566382032226
280,2,0.03474767327495991,,mde,,,False,0.02552031216720594
280,2,0.06724295317395133,,mde,,,True,0.059716523767960245
300,2,0.03381514853341813,,mde,,,False,0.026021242865228878
300,2,0.06952497794595769,,mde,,,True,0.05922721282970766
400,2,0.03145223219642326,,mde,,,False,0.021902166710591857
400,2,0.06593756596096483,,mde,,,True,0.05950091497747186
600,2,0.022385123609137365,,mde,,,False,0.017851549050085992
600,2,0.06406094529229828,,mde,,,True,0.0556588706003885
800,2,0.018663189484592925,,mde,,,False,0.01471465764019175
800,2,0.0614482685398301,,mde,,,True,0.055626081378113215
1000,2,0.016677136706960236,,mde,,,False,0.012859118053927046
1000,2,0.05913006706379162,,mde,,,True,0.05392289341822751
20,3,0.12501976778684434,,mde,,,False,0.10720015664365998
20,3,0.12521984778922596,,mde,,,True,0.10446478780905528
40,3,0.10032533929740078,,mde,,,False,0.07551396317141469
40,3,0.11251882227152317,,mde,,,True,0.09480074712356149
60,3,0.08003902806865101,,mde,,,False,0.06330538404768286
60,3,0.10282457798891045,,mde,,,True,0.08912354014811143
80,3,0.06654014819736141,,mde,,,False,0.05161057036084616
80,3,0.09369696742350166,,mde,,,True,0.0841539436479189
100,3,0.07581003819806457,,mde,,,False,0.05219760211881714
100,3,0.08968582626558631,,mde,,,True,0.07800975272088007
120,3,0.058852916096390206,,mde,,,False,0.04455201554720788
120,3,0.08724275292069421,,mde,,,True,0.07776012620945057
140,3,0.06499534572334918,,mde,,,False,0.04300199131494688
140,3,0.0856694860206914,,mde,,,True,0.07555531088998323
160,3,0.05606496756972694,,mde,,,False,0.04014382910361122
160,3,0.08416598808136239,,mde,,,True,0.07717918808730385
180,3,0.05181946428223589,,mde,,,False,0.03675967423623856
180,3,0.08676834247068443,,mde,,,True,0.07646928920091554
200,3,0.052595348343234156,,mde,,,False,0.03576706213712227
200,3,0.0864918608801365,,mde,,,True,0.07437638205208133
220,3,0.0449035538166378,,mde,,,False,0.03276302190129712
220,3,0.0855255074611191,,mde,,,True,0.07482811540225398
240,3,0.04055493519291954,,mde,,,False,0.0332909985094128
240,3,0.08506964084554458,,mde,,,True,0.07448359312767179
260,3,0.036930469345505215,,mde,,,False,0.029738198341603
260,3,0.08655067328755489,,mde,,,True,0.07528152832830487
280,3,0.05156410122883665,,mde,,,False,0.028013742002452727
280,3,0.08316232167139055,,mde,,,True,0.07383631201477074
300,3,0.037686405455356536,,mde,,,False,0.029652172222703915
300,3,0.08236350927226671,,mde,,,True,0.07353095451200146
400,3,0.03186817979274007,,mde,,,False,0.024791878464475295
400,3,0.08940075540040306,,mde,,,True,0.07084895231563669
600,3,0.030066246930008172,,mde,,,False,0.01983909392334365
600,3,0.07788574486165879,,mde,,,True,0.0690389910821893
800,3,0.01992330938175751,,mde,,,False,0.01732107148329557
800,3,0.0764677700913205,,mde,,,True,0.06881836710731164
1000,3,0.022342525405808947,,mde,,,False,0.015493735691699569
1000,3,0.07657592116219959,,mde,,,True,0.06816228960902397
20,6,0.18918211053278391,,mde,,,False,0.11585891651245052
20,6,0.16415129302357473,,mde,,,True,0.1111196117925209
40,6,0.10640401454333973,,mde,,,False,0.0861436299202937
40,6,0.1289014757878314,,mde,,,True,0.10213730724108418
60,6,0.09404789355918208,,mde,,,False,0.06989481844117744
60,6,0.11248239689199248,,mde,,,True,0.09164865762992185
80,6,0.08199057601785271,,mde,,,False,0.0622068016084445
80,6,0.1118864404471874,,mde,,,True,0.0871068922376002
100,6,0.06560127437318641,,mde,,,False,0.05357644445966863
100,6,0.10381193414609735,,mde,,,True,0.08135937517550908
120,6,0.06999626995564019,,mde,,,False,0.04879237250172886
120,6,0.10332156109578258,,mde,,,True,0.08125742881136337
140,6,0.06150725013115253,,mde,,,False,0.04627889878865693
140,6,0.09485176476375559,,mde,,,True,0.08016258537382985
160,6,0.054059164311452745,,mde,,,False,0.043177675081510214
160,6,0.09767989619022843,,mde,,,True,0.07784120493528088
180,6,0.05127629591413815,,mde,,,False,0.043449011657743036
180,6,0.10149776764175691,,mde,,,True,0.07797116423673747
200,6,0.05758753895562191,,mde,,,False,0.036698584468849924
200,6,0.10497248826452091,,mde,,,True,0.07878557360824269
220,6,0.057706566223698144,,mde,,,False,0.03593196666736249
220,6,0.10002261230680226,,mde,,,True,0.0762164710972764
240,6,0.04940536722760005,,mde,,,False,0.03453281850551907
240,6,0.09834126658496198,,mde,,,True,0.07634437573101144
260,6,0.04051206440073676,,mde,,,False,0.035188216370689716
260,6,0.09767967220321831,,mde,,,True,0.07465349036837432
280,6,0.048143939825812165,,mde,,,False,0.03334554590480667
280,6,0.09868870657166617,,mde,,,True,0.07516437128562489
300,6,0.042471385718011005,,mde,,,False,0.03272331348027073
300,6,0.0985259885007933,,mde,,,True,0.07565419240738817
400,6,0.033133032616322354,,mde,,,False,0.026114726175505594
400,6,0.10046688728535394,,mde,,,True,0.07505676725118322
600,6,0.031229871535819746,,mde,,,False,0.023409854263711453
600,6,0.09308411265714235,,mde,,,True,0.0725212079703314
800,6,0.022450641510631496,,mde,,,False,0.01838254118793211
800,6,0.0894126456881162,,mde,,,True,0.07451168411303469
1000,6,0.02328073644464261,,mde,,,False,0.017240385140169318
1000,6,0.08239285664938956,,mde,,,True,0.07365168211339353
20,8,0.14983888639748247,,mde,,,False,0.1278684162131924
20,8,0.16239254435280082,,mde,,,True,0.12044749663201072
40,8,0.12846774712254394,,mde,,,False,0.0888900958260158
40,8,0.13363224478665967,,mde,,,True,0.10012294201626824
60,8,0.1000003655665094,,mde,,,False,0.07756602313520307
60,8,0.12565893241242887,,mde,,,True,0.09636065333049884
80,8,0.08004020469767914,,mde,,,False,0.06879453881306205
80,8,0.12145795409375837,,mde,,,True,0.08854519134100329
100,8,0.0710854952291175,,mde,,,False,0.052536100561232896
100,8,0.0963896814249938,,mde,,,True,0.08091084192985651
120,8,0.059973689162374985,,mde,,,False,0.048797065025631504
120,8,0.09991809292959782,,mde,,,True,0.08042012690391749
140,8,0.07054073897317945,,mde,,,False,0.05028118075972549
140,8,0.091566432603755,,mde,,,True,0.07992577459414046
160,8,0.05912347828160111,,mde,,,False,0.042688293499212666
160,8,0.09385354604000928,,mde,,,True,0.07618024842735302
180,8,0.06342646094504939,,mde,,,False,0.041638965544073724
180,8,0.09322766200304757,,mde,,,True,0.0761760780270153
200,8,0.0514204004199508,,mde,,,False,0.04046404299985661
200,8,0.09456442825465296,,mde,,,True,0.07645927837149455
220,8,0.056029589996002375,,mde,,,False,0.042701938944171236
220,8,0.09136951862292227,,mde,,,True,0.0748484679544804
240,8,0.04811937702529243,,mde,,,False,0.035558472028524725
240,8,0.09058757049137985,,mde,,,True,0.07544317990063835
260,8,0.05765325230091507,,mde,,,False,0.03505231200416881
260,8,0.08965754498359102,,mde,,,True,0.07533405248924516
280,8,0.04274352517768786,,mde,,,False,0.033896164834848114
280,8,0.09111684705528114,,mde,,,True,0.07549843983751633
300,8,0.03915042040772277,,mde,,,False,0.03101152671686785
300,8,0.08781299408487409,,mde,,,True,0.07502416313834886
400,8,0.03840113771101496,,mde,,,False,0.03044048012307146
400,8,0.09419102328141687,,mde,,,True,0.07330029169568
600,8,0.031197327049646933,,mde,,,False,0.021671746688824524
600,8,0.08630597994733835,,mde,,,True,0.07237217754403248
800,8,0.025361317495195563,,mde,,,False,0.019852191314535216
800,8,0.08525000378448563,,mde,,,True,0.0723779443365054
1000,8,0.02415502850733763,,mde,,,False,0.017576012897275214
1000,8,0.08287011965921688,,mde,,,True,0.07093923547454925
20,20,0.19073369909713594,,mde,,,False,0.13471369083719306
20,20,0.14318241192213807,,mde,,,True,0.12471549015381239
40,20,0.1374038407649758,,mde,,,False,0.09078336513562903
40,20,0.1419361426354664,,mde,,,True,0.10554424105481182
60,20,0.09631995700225479,,mde,,,False,0.07392752856265306
60,20,0.10567714351996142,,mde,,,True,0.09611443464520583
80,20,0.09657726925638105,,mde,,,False,0.06444410754498671
80,20,0.10867831063661895,,mde,,,True,0.08858270980303101
100,20,0.07702163432772452,,mde,,,False,0.06010397440592842
100,20,0.09021315734143037,,mde,,,True,0.08428296476050075
120,20,0.06338380909690515,,mde,,,False,0.05071388317188552
120,20,0.09298049298055555,,mde,,,True,0.08149596243284125
140,20,0.06740951115091494,,mde,,,False,0.05251850321942608
140,20,0.08614852015178863,,mde,,,True,0.07912069355856202
160,20,0.06176642625317244,,mde,,,False,0.050659528869207285
160,20,0.08654073819536218,,mde,,,True,0.07627056246456553
180,20,0.05314441562755626,,mde,,,False,0.04419179514691832
180,20,0.08750292889499742,,mde,,,True,0.07457859909731854
200,20,0.05570142407873232,,mde,,,False,0.04432248352870705
200,20,0.08223058879936479,,mde,,,True,0.07423927625840414
220,20,0.05316382427081299,,mde,,,False,0.039311743348870505
220,20,0.07896904031127322,,mde,,,True,0.07347647609327182
240,20,0.04818209831944188,,mde,,,False,0.03603796467551774
240,20,0.08092582023540718,,mde,,,True,0.07377607181496224
260,20,0.04744035943545484,,mde,,,False,0.03516014258216932
260,20,0.07946237074159776,,mde,,,True,0.07237886649437456
280,20,0.04357651766252524,,mde,,,False,0.03195017930173728
280,20,0.07773150054599354,,mde,,,True,0.07320466238239785
300,20,0.03868426632573634,,mde,,,False,0.0330430935615503
300,20,0.07795921695273057,,mde,,,True,0.07235556687576726
400,20,0.04004311978188357,,mde,,,False,0.031068863694461428
400,20,0.07378565711754975,,mde,,,True,0.07092225060354922
600,20,0.030685093120000465,,mde,,,False,0.023069397532502693
600,20,0.0785664446150857,,mde,,,True,0.06786422141803289
800,20,0.029788817927753987,,mde,,,False,0.01960806292866195
800,20,0.07861744115593734,,mde,,,True,0.06633278125363355
1000,20,0.025516990246672363,,mde,,,False,0.01926353355897358
1000,20,0.07225560988640578,,mde,,,True,0.06631887401808836
20,30,0.15864469486853205,,mde,,,False,0.13351962996868227
